conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,cluster
customer_532758,532758,1772579,2017-11-08 01:36:11+00:00,@AppleSupport why is the ? With a box surrounding it keep auto correcting on my new iPhone?,why is the ? With a box surrounding it keep auto correcting on my new iPhone?,@532758 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,4
customer_502894,502894,1645798,2017-10-17 12:18:27+00:00,@AppleSupport my data wheel will not stop spinning. All apps closed. Good connection to WiFi and cellular. Please help,my data wheel will not stop spinning. All apps closed. Good connection to WiFi and cellular. Please help,@502894 Send us a DM and we'll have a look into this together. Please include your version of iOS. https://t.co/GDrqU22YpT,0,1
customer_530203,530203,1762110,2017-11-07 19:17:41+00:00,i️ &lt; is so annoying @115858 ...why is it doing that 🙄,i️ &lt; is so annoying ...why is it doing that 🙄,@530203 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,10
customer_464347,464347,1482951,2017-11-03 01:58:59+00:00,"Hey @115858, y’all ever gonna put updates out that stop breaking my hotspot?","Hey , y’all ever gonna put updates out that stop breaking my hotspot?",@464347 We're here to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,0,16
customer_692983,692983,2410245,2017-11-14 16:12:11+00:00,"@115858 Excuse me but I would like to tell y’all that im so unhappy with my phone now since this new update. Everything is messing up terribly, I deserve a new phone cause im getting pissed FIX IT‼️‼️","Excuse me but I would like to tell y’all that im so unhappy with my phone now since this new update. Everything is messing up terribly, I deserve a new phone cause im getting pissed FIX IT‼️‼️",@692983 We'd like to help! Send us a DM with the country that you are located in along with details of what you are experiencing to continue. https://t.co/GDrqU22YpT,0,16
customer_212144,212144,407548,2017-10-09 22:44:28+00:00,@AppleSupport I put in my password; that window disappears; then this window appears and can’t be closed.,I put in my password; that window disappears; then this window appears and can’t be closed.,@212144 Thanks for the info. Are you attempting to sign in to the iTunes Store with your AppleID when this occurs?,2,1
customer_662892,662892,2280298,2017-11-11 17:03:34+00:00,@AppleSupport 1+2+3 is not 24.,1+2+3 is not 24.,"@662892 Thank you for reaching out to us. In DM, please let us know which software version you're using. https://t.co/GDrqU22YpT",0,19
customer_232673,232673,493596,2017-12-01 16:20:21+00:00,"iOS 11 on iPhone 6:
Can't dismiss notifications
Can't pull down notification center
Glitches when rotating screen
Apps freeze
Can't close apps
Can't shut down
Lags
Unresponsive keyboard
Word prediction before I finish typing

@AppleSupport",iOS 11 on iPhone 6: Can't dismiss notifications Can't pull down notification center Glitches when rotating screen Apps freeze Can't close apps Can't shut down Lags Unresponsive keyboard Word prediction before I finish typing,@232673 We'd be happy to assist with your iPhone today. Send us a DM to get started. https://t.co/GDrqU22YpT,0,3
customer_666690,666690,2296249,2017-11-12 19:57:20+00:00,"I deleted over 1,000 photos and videos from my phone and still don’t have enough storage to back up my iPhone @AppleSupport send help","I deleted over 1,000 photos and videos from my phone and still don’t have enough storage to back up my iPhone send help",@666690 We're here to help. Send us a DM with the version of iOS you're currently on and we'll go from there. https://t.co/GDrqU22YpT,0,15
customer_262995,262995,602396,2017-12-03 22:58:01+00:00,@AppleSupport Yes. Rebooted. Turned off Bluetooth. No audio out of the earpiece. Just got the phone delivered Friday.,Yes. Rebooted. Turned off Bluetooth. No audio out of the earpiece. Just got the phone delivered Friday.,"@262995 Thanks for the details. Next, we'd like to have you meet us in DM so we can gather some details from you. https://t.co/GDrqU22YpT",2,1
customer_207663,207663,387225,2017-10-09 05:39:29+00:00,@AppleSupport Hi. I am running El Capitan &amp; would like to upgrade to macOS Sierra (not High Sierra). Can't find in store. Is there a link?,Hi. I am running El Capitan &amp; would like to upgrade to macOS Sierra (not High Sierra). Can't find in store. Is there a link?,"@207663 If your Mac isn’t compatible with High Sierra, you’ll want to keep using El Capitan. More details here: https://t.co/109nnHwfMC",0,11
customer_746859,746859,2647174,2017-11-26 21:35:54+00:00,"Hey @AppleSupport @115858, how about two assignable buttons on each side of an iPhone? Or move the damn power button back to the top of the device?

So many accessibility features, yet not a single thought goes into how lefties interact with your current devices.","Hey , how about two assignable buttons on each side of an iPhone? Or move the damn power button back to the top of the device? So many accessibility features, yet not a single thought goes into how lefties interact with your current devices.",@746859 We value your feedback and encourage you to submit that here as well: https://t.co/eTPVYVFyd8,0,4
customer_662880,662880,2280246,2017-11-11 17:02:37+00:00,I️ have been awake for one hour and my battery is down to 66% can you please fix this @115858,I️ have been awake for one hour and my battery is down to 66% can you please fix this,@662880 We'd be happy to assist today. Send us a DM to get started. https://t.co/GDrqU22YpT,0,17
customer_387695,387695,1136316,2017-10-27 01:11:33+00:00,@AppleSupport It didn't work..my phone still won't come on,It didn't work..my phone still won't come on,@387695 Are you seeing any symbols on the phone? Try connecting it to a computer and open iTunes. Does iTunes recognize the iPhone?,4,15
customer_516253,516253,1702907,2017-11-06 20:24:41+00:00,@115858 fix those dam question mark boxes!,fix those dam question mark boxes!,@516253 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,0
customer_595022,595022,2012272,2017-11-05 13:37:08+00:00,What is going on with this “i” button with @115858? Really getting annoyed. #pleasefix,What is going on with this “i” button with ? Really getting annoyed. #pleasefix,@595022 Take a look at the following article which addresses the issue: https://t.co/xXaXeeSRt9 Send us a DM if you have any questions. https://t.co/GDrqU22YpT,0,18
customer_605238,605238,2046515,2017-10-05 01:28:48+00:00,@115858 @AppleSupport my iPhone is useless on the new update keep rebooting its self and also crashes when is the fix,my iPhone is useless on the new update keep rebooting its self and also crashes when is the fix,@605238 We want to help with that as best as we can. DM us and we'll see what we can do to solve this for you there. https://t.co/GDrqU22YpT,0,14
customer_608385,608385,6772,2017-10-06 19:56:27+00:00,@AppleSupport que donde pin como y activacion  como https://t.co/T3wiq6JSbi,que donde pin como y activacion como,@608385  We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs https://t.co/GDrqU22YpT,0,6
customer_475263,475263,1532204,2017-11-03 15:42:58+00:00,Man I️ updated my phone and now every time I️ type I️ my phone puts these question boxes wtf is up @115858,Man I️ updated my phone and now every time I️ type I️ my phone puts these question boxes wtf is up,@475263 Thanks for contacting us. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,0,0
customer_801403,801403,2890701,2017-11-28 16:08:52+00:00,"@AppleSupport My battery was at 80%, and this must have been the 2nd time it's happened. I thought I may have overloaded the phone's system the first time it happened by having too many apps open, but im not sure what may have prompted the restart this time around","My battery was at 80%, and this must have been the 2nd time it's happened. I thought I may have overloaded the phone's system the first time it happened by having too many apps open, but im not sure what may have prompted the restart this time around","@801403 Thank you. When the iPhone restarts, do you see anything on the screen (examples would be the Apple logo, a spinning gear, a colored screen, etc)? Let us know in DM. https://t.co/GDrqU22YpT",4,17
customer_818141,818141,2965443,2017-11-29 21:57:31+00:00,The latest version of @115777 #Dreamweaver constantly crashing with recent @115858 #HighSierra update. All other #adobe software is working fine.,The latest version of #Dreamweaver constantly crashing with recent #HighSierra update. All other #adobe software is working fine.,@818141 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,0,11
customer_386789,386789,1132176,2017-10-24 03:18:37+00:00,@AppleSupport why is maps so terrible after update.  Does not load anything,why is maps so terrible after update. Does not load anything,@386789 We certainly want you to be able to enjoy your Maps app. Let's work to get this resolved. Which version of iOS is installed?,0,16
customer_498858,498858,1629807,2017-11-05 16:12:46+00:00,@AppleSupport Tried that already and it doesn’t work,Tried that already and it doesn’t work,@498858 Please come on over to DM and we'll be happy to discuss this with you in more detail. https://t.co/GDrqU22YpT,2,1
customer_257984,257984,2010654,2017-11-05 01:55:07+00:00,Hey @115858 @AppleSupport why do I️ keep seeing boxes whenever I️ type “I️”,Hey why do I️ keep seeing boxes whenever I️ type “I️”,@257984 We're here to help. Take a look at this article for assistance with this issue. https://t.co/xU1AGHStV6 DM if you still need us. https://t.co/GDrqU22YpT,0,10
customer_209626,209626,395579,2017-10-09 16:47:44+00:00,@AppleSupport That last ios update is giving me endless problems on my 5 month old iphone 7... few issues. #SMH,That last ios update is giving me endless problems on my 5 month old iphone 7... few issues. #SMH,@209626 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,0,8
customer_484904,484904,1762169,2017-11-07 18:55:33+00:00,Wow what is going on @115858 😒 I’m getting an android if y’all don’t fix this “I️” situation.,Wow what is going on 😒 I’m getting an android if y’all don’t fix this “I️” situation.,@__iMnai__ Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2,18
