conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,weak_intent
customer_259377,259377,589500,2017-12-03 15:18:55+00:00,@AppleSupport how can I activate family-sharing for two itunes-accounts from two different countries?,how can I activate family-sharing for two itunes-accounts from two different countries?,"@259377 We cna help. The accounts will actually have to be in the same country in iTunes. For more help getting this set up, check out the following link: https://t.co/7ud494bBnO",0,account_icloud
customer_716743,716743,2516046,2017-11-15 22:15:26+00:00,"@AppleSupport so the “I” issue is fixed but now when I type “it” autocorrect does this - I.T
WHY",so the “I” issue is fixed but now when I type “it” autocorrect does this - I.T WHY,@716743 Could you Direct Message us and let us know what iOS version you're using?  We'd like to look into this with you.,0,keyboard_input
customer_267800,267800,622708,2017-11-22 19:50:09+00:00,@AppleSupport After unlocking some apps won’t rotate. Mostly iMessages,After unlocking some apps won’t rotate. Mostly iMessages,@267800 Thanks for the detail. Could you let us know which iOS you have installed on which iPhone? You can determine the iOS at Settings &gt; General &gt; About. Would you mind also letting us know which country you are in? Our options are a little different around the globe.,2,messaging
customer_194434,194434,2516042,2017-11-15 22:19:46+00:00,@115858 seems strange to me that you don't have a customer service # avail to keep your stores accountable. Bought a brand new phone...now going on wk 2 of no working phone w/a job based solely on my ability to be reached. Gold star.,seems strange to me that you don't have a customer service # avail to keep your stores accountable. Bought a brand new phone...now going on wk 2 of no working phone w/a job based solely on my ability to be reached. Gold star.,@194434 We want to help. Please send us a DM with the details about what happened to your iPhone. https://t.co/GDrqU22YpT,0,account_icloud
customer_760381,760381,2707645,2017-11-20 00:38:08+00:00,@AppleSupport iPhone 7+ and when I plug it in powers on to 1% then shuts off.,iPhone 7+ and when I plug it in powers on to 1% then shuts off.,"@760381 That clarifies things, thank you. We'd like to take this into DM, where we can go into more detail. https://t.co/GDrqU22YpT",4,battery_charging
customer_471874,471874,1516640,2017-10-17 00:36:56+00:00,"@AppleSupport Problem is, the number I used for authentication has been recycled. Is there another way to reset my account!?","Problem is, the number I used for authentication has been recycled. Is there another way to reset my account!?","@471874 If you have two-factor authentication activated, you'll need to use account recovery. More here: https://t.co/7yUZhi7y5x",2,account_icloud
customer_265780,265780,613082,2017-11-22 02:49:59+00:00,@AppleSupport I brought my MacBook Pro to the Apple Shanghai Pudong Store more than a week ago because of overheating issue. Was told it would take 4 days. I’ve also received 4 different instructions. Anything you can do to help?,I brought my MacBook Pro to the Apple Shanghai Pudong Store more than a week ago because of overheating issue. Was told it would take 4 days. I’ve also received 4 different instructions. Anything you can do to help?,@265780 We'd be happy to look into this with you. Please send us a DM with more details on your MacBook repair. https://t.co/GDrqU22YpT,0,battery_charging
customer_436636,436636,1358113,2017-10-27 17:54:02+00:00,"@AppleSupport Purchased new iPhone 7 Plus, it has 10.3.2 loaded. Would like to get 10.3.3. Please help!","Purchased new iPhone 7 Plus, it has 10.3.2 loaded. Would like to get 10.3.3. Please help!",@436636 We're here for you! Learn how to update your iOS version here: https://t.co/soeXTHWFdK,0,purchases_billing
customer_129400,129400,58845,2017-11-01 19:54:41+00:00,@AppleSupport most recent iPhone update switches WiFi &amp; Bluetooth on automatically. V.annoying! Is there a way to stop this? #ItAteMyBattery,most recent iPhone update switches WiFi &amp; Bluetooth on automatically. V.annoying! Is there a way to stop this? #ItAteMyBattery,@129400 This may be expected behavior. Check out this support page about how to use Control Center in iOS 11: https://t.co/G7BHuQnDS6,0,connectivity_calls
customer_184192,184192,1375735,2017-10-28 00:35:08+00:00,@AppleSupport what is this square that sometimes shows up in iPhone 7 ? I can’t take it out unless I reboot the phone ! https://t.co/XtzMGfHrOi,what is this square that sometimes shows up in iPhone 7 ? I can’t take it out unless I reboot the phone !,@184192 We can help with that. It looks like you have Zoom enabled. Find out more here: https://t.co/uEpFnoW6j8,6,hardware_device
customer_497967,497967,1626205,2017-10-17 03:26:36+00:00,@AppleSupport Using Iphone 6S Plus but the battery doesn’t last long. I feel battery has issues.,Using Iphone 6S Plus but the battery doesn’t last long. I feel battery has issues.,"@497967 Thanks for reaching out, we'd like to look into this with you. What is your current iOS version?",0,battery_charging
customer_309738,309738,795779,2017-10-12 11:50:46+00:00,"Hey @115858 , does it mean that if I’m expieriencing those issues, your Apple Store servicer me with non-genuine apple parts ? https://t.co/pERem50hO3","Hey , does it mean that if I’m expieriencing those issues, your Apple Store servicer me with non-genuine apple parts ?","@309738 Hi there. No, not at all. That message is referring to screens that already have been replaced by an unauthorized facility.",0,repair_support
customer_809262,809262,2924643,2017-11-29 02:36:37+00:00,@AppleSupport hi I send iMessages but they're not being said as 'delivered' even though the recipient got them,hi I send iMessages but they're not being said as 'delivered' even though the recipient got them,@809262 We can work together on this. Can you tell us what device is affected and the software version that is running? https://t.co/GDrqU22YpT,0,messaging
customer_700503,700503,2442820,2017-11-14 23:18:46+00:00,"I have to carry a charger around 24/7 because of how terrible my battery is, @AppleSupport Y","I have to carry a charger around 24/7 because of how terrible my battery is, Y","@700503 We're glad to help with your battery life. We've got a great resource to share with you that has information all about the lithium-ion battery technology in your iPhone, including steps to help optimize performance. Let us know how this helps: https://t.co/TpjqFp3jxD",0,battery_charging
customer_124883,124883,40492,2017-11-01 15:26:34+00:00,@AppleSupport @124882 Even i have the battery drain issues since updating to iOS 11. Not even any better on iOS 11.1,Even i have the battery drain issues since updating to iOS 11. Not even any better on iOS 11.1,"@124883 Battery life is important, so we'd like to help. Let us know in DM when this started happening. https://t.co/GDrqU22YpT",14,battery_charging
customer_629342,629342,2139956,2017-11-08 21:59:15+00:00,@AppleSupport 1.54gb of messages gone just like that but they're still taking up the memory on my phone?? looooool ok den https://t.co/hlal0famyL,1.54gb of messages gone just like that but they're still taking up the memory on my phone?? looooool ok den,"@629342 Let's take a look together!  To begin, DM us what iOS version you're currently on and whether you have a backup of your data. https://t.co/GDrqU22YpT",0,messaging
customer_739678,739678,2617079,2017-11-26 21:13:03+00:00,"Hey @AppleSupport this is absolutely ridiculous. Over 2 hours with you on the phone and you miraculously drop my call &amp; don’t call back?

YOU screwed up my Apple ID &amp; I am now forced to repurchase a $400 application that enables me to do my job. Something doesn’t seem right here. https://t.co/4JyryRX2tY",Hey this is absolutely ridiculous. Over 2 hours with you on the phone and you miraculously drop my call &amp; don’t call back? YOU screwed up my Apple ID &amp; I am now forced to repurchase a $400 application that enables me to do my job. Something doesn’t seem right here.,@739678 Send us a DM and let us know you're country. We'll be happy to have a look into what went wrong. https://t.co/GDrqU22YpT,0,account_icloud
customer_664342,664342,2286260,2017-11-12 01:05:15+00:00,@AppleSupport And yes control center things are accessible,And yes control center things are accessible,"@664342 We want your iPhone to be working as expected. Send us a DM, and we'll start there. https://t.co/GDrqU22YpT",2,hardware_device
customer_224962,224962,671356,2017-11-23 00:14:12+00:00,"Can anyone tell me why some apps get updated automatically &amp; others don’t. Please see below. My weather and Wordpress apps are pending update (pic1) &amp; yet I have automatic updates switched on &amp; have been on wifi all night and morning (pic2) 
@AppleSupport https://t.co/f4kkGGZcFF",Can anyone tell me why some apps get updated automatically &amp; others don’t. Please see below. My weather and Wordpress apps are pending update (pic1) &amp; yet I have automatic updates switched on &amp; have been on wifi all night and morning (pic2),@224962 Hello. We are here to help. To get started what is your iOS version?,2,connectivity_calls
customer_302124,302124,762240,2017-10-07 02:30:57+00:00,@115858 imma need another update real quick. Phone battery is shit now pls help,imma need another update real quick. Phone battery is shit now pls help,@302124 We want to get to the bottom of this just as much as you do. Let's work together on this in DM. https://t.co/GDrqU22YpT,0,software_update
customer_379701,379701,1100722,2017-11-25 18:17:16+00:00,@AppleSupport quero redefini meu iPhone e não posso pq pede um código que nunca vi na vida 😡😡😡😡😡,quero redefini meu iPhone e não posso pq pede um código que nunca vi na vida 😡😡😡😡😡,@379701 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,0,hardware_device
