customer_tweet_id,customer_author_id,customer_created_at,customer_text,agent_tweet_id,agent_created_at,agent_response
852864,322602,2017-10-21 08:58:16+00:00,"@AppleSupport The device is getting extremely heated up, and all the app are crashing, there are extreme lags. This is so not expected outta @115858",852866,2017-10-21 16:50:00+00:00,"@322602 We appreciate those details. So we can look into further options for your region, please DM us with your current country. https://t.co/GDrqU22YpT"
235022,171971,2017-10-05 06:03:26+00:00,@115858 @AppleSupport your service centers in India r pathetic they made my phone worst.,235019,2017-10-05 13:22:00+00:00,@171971 We'd like to hear more about what happened. DM us about this and we'll go from there. https://t.co/GDrqU22YpT
2015633,448571,2017-11-05 16:00:45+00:00,@AppleSupport Why does this keep happing when we type I️ ? Y’all gotta get it together https://t.co/yJmwtgrOv3,2015631,2017-11-05 19:32:00+00:00,@448571 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
1046629,367399,2017-10-14 19:13:53+00:00,"Dear @115858 ever since I did this update, my phone acts hella weird. It just randomly restarts. It doesn’t care if I’m doing important ish🙄",1046628,2017-10-14 19:31:28+00:00,@367399 We'd like to help. Please send us a DM so we can gather some info and we'll take a look. https://t.co/GDrqU22YpT
38254,121933,2017-11-01 10:31:55+00:00,@AppleSupport Seems to be ok now. Thanks,38253,2017-11-01 14:31:37+00:00,@121933 That is great news! Please reach out if you need further assistance.
481753,229507,2017-12-01 15:57:57+00:00,@AppleSupport It happens when i do anything on my device and even when I’m connected to Wi-Fi.,481754,2017-12-01 17:11:29+00:00,"@229507 Alright, We'd like to take a deeper look into this with you. DM us and we'll get started there. https://t.co/GDrqU22YpT"
228473,170461,2017-11-15 04:34:47+00:00,And I hate how slow my iPhone is....thanks @115858 great product you got here. Really loving how I’m forced to buy a new phone because one stops working after 2 and a half years...because who doesn’t like spending a grand on the same product?,228472,2017-11-15 13:32:30+00:00,"@170461 Let's take a look at this together. Please share the following details with us to help us understand your situation a little better. Which iPhone do you have, and which version of iOS is installed on it?"
186221,159750,2017-10-04 14:59:08+00:00,"@AppleSupport Which again, I have to restart my phone by pressing the lock and volume buttons, to get the phone working again.",186222,2017-10-04 16:10:57+00:00,@159750 This certainly isn't the behavior we want you to be experiencing with your iPhone. Could you DM us and we can begin from there? https://t.co/GDrqU22YpT
445966,220618,2017-11-30 19:09:00+00:00,@AppleSupport So what does #apple advise when it really becomes winter🌨❄️☃️?!?! Use a @125607 or @1107 🤔 and this morning it just was around 5/6 degrees.... https://t.co/gTSsHxPLaY,445968,2017-11-30 19:21:00+00:00,@220618 Using your iPhone in very cold conditions outside of its recommended operating conditions could cause it to turn off and even have shorter battery life. We recommend bringing your iPhone back to higher ambient temperatures if this occurs again.
643216,272706,2017-10-23 18:28:27+00:00,@AppleSupport All app links on iPad Pro 12.9 inch 128gb and iPhone SE 32gb show blank since update. They used to just open the App Store.,643218,2017-10-23 18:43:27+00:00,@272706 What version of iOS 11 are you using? You can find this by going to Settings &gt; General &gt; About.
1215600,405242,2017-10-25 16:34:52+00:00,"@405243 @115858 Pues al parecer hay un retraso en el “touch” del iOS 11.0.3, ya que no detecta con rapidez lo que estas tecleando... otro error de IOS 🤦🏻‍♂️",1215599,2017-10-25 17:01:10+00:00,@405242 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
2373239,460699,2017-11-14 01:09:31+00:00,"Oh thanks Siri, good morning at 5pm. 🤔 @AppleSupport https://t.co/V9PJNjuRj5",2373238,2017-11-14 01:26:30+00:00,@460699 We get why that raises a question. Is this happening every day? Which watchOS version are we working with? You'll find that in Settings &gt; General &gt; About.
2675428,753084,2017-10-31 06:46:16+00:00,@AppleSupport the podcast app update is unusable &amp; a lot of your customers feel the same way. y’all are forcing me to find an alternative :/,2675426,2017-10-31 13:00:24+00:00,"@753084 We're here for you. What issues are you experiencing with the Podcasts app? Which device, and iOS version, are you using?"
512476,237861,2017-12-01 22:51:39+00:00,"Iphone keeps crashing into a black screen then it resets. It keeps happening every minute or so. Already tried hard reset, analytics and a few other solutions, obviously none worked. Iphone7, up to date. This is really insane! New bug? @AppleSupport https://t.co/5A77HjHZBY",512478,2017-12-01 23:46:28+00:00,@237861 We want to help out with your iPhone restarting. Thanks for keeping your device up-to-date. Could you send us a DM with your country to get started with some troubleshooting? https://t.co/GDrqU22YpT
967135,349548,2017-10-11 15:44:58+00:00,@AppleSupport I'm looking to buy the iPhone 7plus but then the 8plus looks intriguing to me. What is the difference between the two phones?,967134,2017-10-11 16:30:30+00:00,@349548 We have a page on our website that should help you make the decision. Check it out: https://t.co/oLi0y1y0xT
91914,135924,2017-11-23 06:20:53+00:00,@115858 fix your shit. The iOS11 update has more bugs than a roach motel 😒,91913,2017-11-23 14:11:00+00:00,@135924 Thanks for reaching out. We can definitely look into any issues you're experiencing. Send us a DM and let us know which device and specific iOS version you're running currently. We'll go from there. https://t.co/GDrqU22YpT
2703184,759271,2017-11-28 20:54:50+00:00,"@AppleSupport No luck. Updated to iOS 11.1.2 any my iPhone 6 still shuts off at 32%, and after I plug it in for a recharge, it indicates 44% charged. Not really a mobile device if I’m plugged in all the time. https://t.co/uB3Jebyo0g",2703185,2017-11-28 21:22:00+00:00,@759271 Let's continue the conversation in DM. https://t.co/GDrqU22YpT
1184432,398527,2017-12-02 22:42:13+00:00,@AppleSupport iphone 6s restarting after every 2 minutes &amp; not asking passcode. Finger print scanner is working after every restart. Isnt this security breach?. Pls look into this urgently,1184431,2017-12-02 22:49:53+00:00,"@398527 We’d love to help. See our guide here: https://t.co/osZOKKTalm Let’s have you create a backup, disable notifications, and update the software to iOS 11.2. You could then enable notifications after updating. Send us a DM if we can help further. https://t.co/GDrqU22YpT"
765480,302957,2017-10-11 22:00:56+00:00,@AppleSupport So so slow,765482,2017-10-11 22:10:00+00:00,@302957 Let's see how things run in safe mode: https://t.co/PQ4LSYhUTY DM us the results and we'll be happy to dig deeper with you: https://t.co/GDrqU22YpT
1986592,588056,2017-10-18 18:41:47+00:00,"Dis @AppleSupport, y aurait pas 1 petit prob avec #IOS11 et le wifi ? iPad et IPhone se déconnectent pas mal du wifi. 1 mise à jour prévue?",1986591,2017-10-18 18:54:18+00:00,@588056 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1704621,308517,2017-11-06 21:07:07+00:00,@AppleSupport fix this glitch it’s driving me insane I️ &lt;—- can’t stand this,1704620,2017-11-06 22:29:29+00:00,@308517 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1900046,566239,2017-10-18 06:21:10+00:00,When @115858 maps gets it wrong https://t.co/cT81PQUesM,1900045,2017-10-18 13:07:34+00:00,"@566239 Accurate maps are so important! When you see an issue like this, you can let us know with these steps: https://t.co/jiMIBQw7go"
193637,161527,2017-10-04 15:56:26+00:00,@AppleSupport It appears I have not downloaded that update yet. That update will fix the speaker hopefully. Thank you,193639,2017-10-04 16:34:34+00:00,@161527 Please keep us in the loop!
1710056,518105,2017-11-07 01:17:14+00:00,"@AppleSupport Apps dont open, i cant recieve phonecalls, freezes until battery dies. Iphone 7+ red",1710058,2017-11-07 01:57:03+00:00,"@518105 DM us your complete software version from Settings &gt; General &gt; About, next to Version. We can go from there. https://t.co/GDrqU22YpT"
359286,201085,2017-10-09 04:02:18+00:00,"@AppleSupport my phone permanently says it's disabled and that I must connect it to iTunes but even when I do connect it, nothing happens :(",359288,2017-10-09 13:01:32+00:00,"@201085 Okay, let's move to DM so we can look into this further. https://t.co/GDrqU22YpT"
2078783,521724,2017-10-19 02:18:19+00:00,@558219 @AppleSupport Like when the message comes in having it say “message” rather than show what it says,2078782,2017-10-19 02:31:00+00:00,@521724 Sounds like your describing notifications. DM us with the model of your iPhone and we'll continue. https://t.co/GDrqU22YpT
1394924,444390,2017-10-16 16:12:33+00:00,"Hey, @AppleSupport, since iOS 11, even with Low Power Mode on the whole time, my battery has drained 42% in 5 hours with little use. 😬😔",1394923,2017-10-16 16:24:00+00:00,@444390 We'd love to help. Do we have iOS 11.0.3 installed? You can check in Settings &gt; General &gt; About.
1577548,183415,2017-10-20 03:20:26+00:00,@AppleSupport Phone has worked flawless the whole year I’ve had it (with glass screen protector) up until ios 11 which is littered with bugs 🐛,1577547,2017-10-20 12:28:29+00:00,@183415 We can certainly work to rule out any software issues before removing the screen protector and testing. Please send us a DM. https://t.co/GDrqU22YpT
2590726,546437,2017-10-30 19:56:31+00:00,@AppleSupport Ongoing since iOS11,2590728,2017-10-30 20:07:23+00:00,@546437 Let's chat over in Direct Message then so we can dig into this and see why they wouln't clear. https://t.co/GDrqU22YpT
1368875,438630,2017-11-25 20:57:57+00:00,@115858 why do I still have the stupid glitch.,1368874,2017-11-25 21:15:28+00:00,@438630 We want to help. Which issue are you needing help with?
82015,134150,2017-11-30 04:39:50+00:00,@AppleSupport I need help with an encrypted backup on my computer! 🙏🙏🙏🙏,82014,2017-11-30 13:22:29+00:00,@134150 Thanks for reaching out to us. We are always happy to help. We have an article that may help. You can find it here: https://t.co/s6tdVStcb2 Let us know if you have any questions. https://t.co/GDrqU22YpT
1532255,475282,2017-11-03 15:33:57+00:00,Mannn this update drains my iPhone's way too fast. Fix this shittt update @115858,1532254,2017-11-03 20:30:05+00:00,@__0Fenomeno__ We can help improve your battery performance. Let’s start with these steps here: https://t.co/bivpdfBNJ6
1688533,512725,2017-11-07 03:50:40+00:00,@AppleSupport This didn’t work.,1688535,2017-11-07 13:33:32+00:00,@512725 We'd like to discuss this further. Please join us in a DM and tell us which iOS version the iPhone is running. https://t.co/GDrqU22YpT
61342,130044,2017-11-26 00:34:02+00:00,@AppleSupport just got the iPhone 10 where game central app gone cart seem 2 find it?,61341,2017-11-26 00:54:27+00:00,@130044 Congrats on your new iPhone X! We'd like to help with any questions you might help. Let us know in DM if you see Game Center as an option in the Settings app. https://t.co/GDrqU22YpT
1501954,468619,2017-11-03 23:20:44+00:00,@AppleSupport iPhone 6s Plus. I use Amx in Supermarkets. It worked very well before. I can open amx but machine doesn’t recognize it.,1501957,2017-11-04 03:25:56+00:00,@468619 Have you updated all the way to iOS 11.1. You can view the version in Settings&gt;General&gt;About. https://t.co/GDrqU22YpT
1549960,479732,2017-11-08 01:04:58+00:00,@115858 so y’all still ain’t gone fix our keyboard? Y’all childish fam,1549959,2017-11-08 04:09:00+00:00,@479732 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
891096,331576,2017-10-13 17:41:16+00:00,@AppleSupport hey I am facing this problem on my iPad. Please help. https://t.co/yP5QuBnHu0,891095,2017-10-13 17:58:34+00:00,@331576 We’ve received your DM and will continue there shortly. Thank you for your patience.
1890686,404396,2017-10-22 18:15:50+00:00,@115858 @AppleSupport my screen constantly stops responding until I lock and unlock it again. Is it covered in 1 year warranty?,1890684,2017-10-22 18:57:00+00:00,@404396 We're happy to look into this issue with you. Please DM us if this issue occurs with certain apps or appears system-wide. https://t.co/GDrqU22YpT
1641991,501937,2017-11-05 21:48:54+00:00,hey @AppleSupport actual recommendation: please add a quick crop feature? Or maybe I’ve just not seen it idk https://t.co/X1cNfVeej9,1641990,2017-11-06 00:17:01+00:00,@501937 We always appreciate hearing from our customers. Feel free to submit your suggestions to us here: https://t.co/eTPVYVFyd8
